account_id,churn_probability_q1,churn_prob_q1,churn_prob_q2,churn_prob_q3,churn_prob_q4,churn_date_window,churn_prob_within_2q,churn_prob_within_4q,risk_score,risk_tier,risk_type,predicted_churn_quarter,top_drivers,recommended_action
A-9affe6,0.4864475844651812,0.4864475844651812,0.7362639164983529,0.8645576972540364,0.9304432782592121,0-90 days,0.7362639164983529,0.9304432782592121,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-9b9fe9,0.49623154081710413,0.49623154081710413,0.7462173395324909,0.872152300168947,0.935594361246033,0-90 days,0.7462173395324909,0.935594361246033,50,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-9badbd,0.564170783125366,0.564170783125366,0.8100528937184432,0.9172155014217063,0.9639200968152629,0-90 days,0.8100528937184432,0.9639200968152629,56,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-9bfc9f,0.5180663634098971,0.5180663634098971,0.7677399699230386,0.8880660790704833,0.946055278428649,0-90 days,0.7677399699230386,0.946055278428649,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-9c18c4,0.5180663634098971,0.5180663634098971,0.7677399699230386,0.8880660790704833,0.946055278428649,0-90 days,0.7677399699230386,0.946055278428649,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-9ee962,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-9f0b68,0.5698885598289652,0.5698885598289652,0.8150041490339984,0.920431168115347,0.9657765351253649,0-90 days,0.8150041490339984,0.9657765351253649,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-9f2731,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-9f9299,0.5274992728678451,0.5274992728678451,0.7767430628595849,0.8945109348638561,0.9501563400186808,0-90 days,0.7767430628595849,0.9501563400186808,53,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-a09355,0.5794422564429329,0.5794422564429329,0.8231311843341882,0.9256164499779753,0.9687174220449731,0-90 days,0.8231311843341882,0.9687174220449731,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-a0ca4e,0.5426971499134039,0.5426971499134039,0.7908741033026763,0.9043661314133987,0.9562663593305403,0-90 days,0.7908741033026763,0.9562663593305403,54,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-a1b80b,0.5406346874029119,0.5406346874029119,0.7889835095825795,0.9030663439162612,0.9554720407719147,0-90 days,0.7889835095825795,0.9554720407719147,54,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-a1bbb6,0.5034723038890113,0.5034723038890113,0.7534602469947137,0.877586184440513,0.9392181501880924,0-90 days,0.7534602469947137,0.9392181501880924,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-a2485e,0.5792228553212444,0.5792228553212444,0.8229465945159936,0.9254999735847899,0.968652091606516,0-90 days,0.8229465945159936,0.968652091606516,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-a33200,0.5907428444449334,0.5907428444449334,0.8325085806269761,0.9314529381275154,0.9719466244364098,0-90 days,0.8325085806269761,0.9719466244364098,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-a45270,0.5653900855385303,0.5653900855385303,0.811114222251794,0.917908368289864,0.9643221629644554,0-90 days,0.811114222251794,0.9643221629644554,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-a6d261,0.5358083971941828,0.5358083971941828,0.7845261558845664,0.8999788509373261,0.9535710225021179,0-90 days,0.7845261558845664,0.9535710225021179,54,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-a7bd4b,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-a865bd,0.5180663634098971,0.5180663634098971,0.7677399699230386,0.8880660790704833,0.946055278428649,0-90 days,0.7677399699230386,0.946055278428649,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-a8b49c,0.5380870651643838,0.5380870651643838,0.7866364406315478,0.9014446121051449,0.954475991533625,0-90 days,0.7866364406315478,0.954475991533625,54,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-a8d89d,0.5333377814525532,0.5333377814525532,0.782226373780375,0.8983732764472273,0.952574647723155,0-90 days,0.782226373780375,0.952574647723155,53,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-aa9511,0.5201110052255418,0.5201110052255418,0.7697065526943601,0.8894847090693517,0.9469649281280844,0-90 days,0.7697065526943601,0.9469649281280844,52,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-ab438f,0.5793347538092126,0.5793347538092126,0.8230407506472442,0.9255593938052861,0.9686854240685092,0-90 days,0.8230407506472442,0.9686854240685092,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ac14bb,0.5180663634098971,0.5180663634098971,0.7677399699230386,0.8880660790704833,0.946055278428649,0-90 days,0.7677399699230386,0.946055278428649,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ac85cd,0.5723908818160983,0.5723908818160983,0.817150442045986,0.9218118617629678,0.9665660391560217,0-90 days,0.817150442045986,0.9665660391560217,57,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-ac9111,0.51836530534626,0.51836530534626,0.7680280209057987,0.8882742466807406,0.9461890009151194,0-90 days,0.7680280209057987,0.9461890009151194,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-acb7f7,0.5510249042586518,0.5510249042586518,0.7984213634040472,0.9094962123349217,0.9593660532681169,0-90 days,0.7984213634040472,0.9593660532681169,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ad296b,0.5917871727818996,0.5917871727818996,0.8333622876946053,0.9319763483386584,0.9722318728376245,0-90 days,0.8333622876946053,0.9722318728376245,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ad3abd,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ad64c6,0.5377531652904556,0.5377531652904556,0.7863278638010072,0.9012307313763889,0.9543442182121591,0-90 days,0.7863278638010072,0.9543442182121591,54,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-adc1f3,0.5771501778611939,0.5771501778611939,0.8211980279171801,0.9243936179067118,0.9680298547792945,0-90 days,0.8211980279171801,0.9680298547792945,58,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-ae052e,0.5223603399029935,0.5223603399029935,0.7718603551024161,0.8910314575564662,0.9479523024260043,0-90 days,0.7718603551024161,0.9479523024260043,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-af0cd2,0.4854850564137754,0.4854850564137754,0.7352743728264641,0.8637947088689802,0.929920342317578,0-90 days,0.7352743728264641,0.929920342317578,49,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-afa505,0.5038316541005196,0.5038316541005196,0.7538169725273736,0.8778517744703805,0.939393916984412,0-90 days,0.7538169725273736,0.939393916984412,50,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-b07346,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-b07b56,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-b11cd0,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-b179bf,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-b20d99,0.5120918408127767,0.5120918408127767,0.7619456281985352,0.8838513296678765,0.94333011606621,0-90 days,0.7619456281985352,0.94333011606621,51,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-b2225d,0.5468944229609,0.5468944229609,0.7946953360560642,0.9069753117748645,0.9578499949628676,0-90 days,0.7946953360560642,0.9578499949628676,55,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-b2af2e,0.5790187841875932,0.5790187841875932,0.8227748159331079,0.9253915265389421,0.9685912341324562,0-90 days,0.8227748159331079,0.9685912341324562,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-b30291,0.5653524781567602,0.5653524781567602,0.8110815317555303,0.9178870559471205,0.9643098123561633,0-90 days,0.8110815317555303,0.9643098123561633,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-b3fe05,0.5716442048270612,0.5716442048270612,0.8165113127417594,0.9214015574642577,0.9663319016482476,0-90 days,0.8165113127417594,0.9663319016482476,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-b44e3e,0.5488858313743812,0.5488858313743812,0.7964960068652167,0.9081964653250086,0.958586124778198,0-90 days,0.7964960068652167,0.958586124778198,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-b48f73,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-b54c01,0.5781253818822539,0.5781253818822539,0.8220218065880059,0.9249155176210286,0.9683237626698028,0-90 days,0.8220218065880059,0.9683237626698028,58,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-b7724f,0.48629690152666866,0.48629690152666866,0.7361091266188988,0.8644384406852949,0.9303616069461597,0-90 days,0.7361091266188988,0.9303616069461597,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-b78bf8,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-b7b7b7,0.5721225058182221,0.5721225058182221,0.8169208499727226,0.9216645520493988,0.9664820248252897,0-90 days,0.8169208499727226,0.9664820248252897,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-b7ef83,0.5650715051186274,0.5650715051186274,0.8108372043402238,0.917727709996141,0.9642174367381777,0-90 days,0.8108372043402238,0.9642174367381777,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-b9eed8,0.5487164098426611,0.5487164098426611,0.796343121254703,0.9080929925995845,0.9585238757397234,0-90 days,0.796343121254703,0.9585238757397234,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-b9f5b1,0.4822339889576684,0.4822339889576684,0.731918357809312,0.8611964374892499,0.928132233120344,0-90 days,0.731918357809312,0.928132233120344,48,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-ba6516,0.5214523338534306,0.5214523338534306,0.7709921312256716,0.8904088188688453,0.94755539603944,0-90 days,0.7709921312256716,0.94755539603944,52,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-bad8c1,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-bb1486,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-bb1eaa,0.5706982303819197,0.5706982303819197,0.8156999906027846,0.9208796798251466,0.9660335065361864,0-90 days,0.8156999906027846,0.9660335065361864,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-bb2f49,0.5010461348035762,0.5010461348035762,0.7510450404055489,0.8757829606505291,0.9380214280933252,0-90 days,0.7510450404055489,0.9380214280933252,50,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-bb3bd4,0.5488858313743812,0.5488858313743812,0.7964960068652167,0.9081964653250086,0.958586124778198,0-90 days,0.7964960068652167,0.958586124778198,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-bbc346,0.5793347538092126,0.5793347538092126,0.8230407506472442,0.9255593938052861,0.9686854240685092,0-90 days,0.8230407506472442,0.9686854240685092,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-bbe56f,0.48848315883687116,0.48848315883687116,0.7383505212064945,0.866161885115567,0.9315395502470869,0-90 days,0.7383505212064945,0.9315395502470869,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-bc4d48,0.5664936357295564,0.5664936357295564,0.8120722321370214,0.9185321166082603,0.9646831540660384,0-90 days,0.8120722321370214,0.9646831540660384,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-bc87bc,0.5797515586882173,0.5797515586882173,0.8233912475750171,0.9257804470713824,0.968809348566891,0-90 days,0.8233912475750171,0.968809348566891,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-bcbe98,0.577416002865905,0.577416002865905,0.8214227653661712,0.9245361183912835,0.9681101712705344,0-90 days,0.8214227653661712,0.9681101712705344,58,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-bcf664,0.49766339476727633,0.49766339476727633,0.7476579350432628,0.8732393437322172,0.9363234822533698,0-90 days,0.7476579350432628,0.9363234822533698,50,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-bcf87c,0.5610847967432417,0.5610847967432417,0.8073534443500786,0.9154444978702003,0.9628873045962217,0-90 days,0.8073534443500786,0.9628873045962217,56,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-bd4513,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-bd4708,0.5646572393900343,0.5646572393900343,0.8104766807844941,0.9174923950127579,0.9640809114735375,0-90 days,0.8104766807844941,0.9640809114735375,56,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-bece89,0.540920857140246,0.540920857140246,0.7892463405911535,0.9032473906840303,0.95558289504578,0-90 days,0.7892463405911535,0.95558289504578,54,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-bf7919,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c16101,0.5792491851100239,0.5792491851100239,0.8229687517694211,0.9255139580459942,0.9686599371499232,0-90 days,0.8229687517694211,0.9686599371499232,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c16b88,0.5232402876119082,0.5232402876119082,0.772700176643624,0.8916326015907501,0.9483347903021603,0-90 days,0.772700176643624,0.9483347903021603,52,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-c16cf7,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c1dfe1,0.5180663634098971,0.5180663634098971,0.7677399699230386,0.8880660790704833,0.946055278428649,0-90 days,0.7677399699230386,0.946055278428649,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c1e51e,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c222ab,0.5747650317893241,0.5747650317893241,0.8191752218108654,0.9231069811950409,0.9673023995928502,0-90 days,0.8191752218108654,0.9673023995928502,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c37601,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c37cab,0.5796265291376045,0.5796265291376045,0.8232861449951028,0.9257141834221172,0.9687722134493081,0-90 days,0.8232861449951028,0.9687722134493081,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c42f1f,0.5801835994664131,0.5801835994664131,0.823754189843023,0.9260091183707719,0.9689374144021108,0-90 days,0.823754189843023,0.9689374144021108,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c43359,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c45b23,0.5335080681311444,0.5335080681311444,0.782385277501263,0.8984844876984592,0.9526438325517976,0-90 days,0.782385277501263,0.9526438325517976,53,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c4ea60,0.481038247687384,0.481038247687384,0.730678699636619,0.8602325460283075,0.9274660371705775,0-90 days,0.730678699636619,0.9274660371705775,48,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-c58f49,0.5793347538092126,0.5793347538092126,0.8230407506472442,0.9255593938052861,0.9686854240685092,0-90 days,0.8230407506472442,0.9686854240685092,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c608c8,0.5004879697573279,0.5004879697573279,0.7504877316428438,0.8753656202624625,0.9377436279392665,0-90 days,0.7504877316428438,0.9377436279392665,50,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-c62e55,0.49228086749504624,0.49228086749504624,0.7422212824884172,0.8691208131667797,0.9335501327980836,0-90 days,0.7422212824884172,0.9335501327980836,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c70870,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c7e58b,0.5025900734956814,0.5025900734956814,0.7525833650149684,0.8769325097761496,0.9387850087326837,0-90 days,0.7525833650149684,0.9387850087326837,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c7ffc2,0.48629690152666866,0.48629690152666866,0.7361091266188988,0.8644384406852949,0.9303616069461597,0-90 days,0.7361091266188988,0.9303616069461597,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-c9bb3e,0.5495544895455835,0.5495544895455835,0.7970988421114602,0.9086040843631045,0.9588311201274898,0-90 days,0.7970988421114602,0.9588311201274898,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-cab532,0.5012666993820392,0.5012666993820392,0.7512650948547147,0.8759476197779965,0.9381309469623659,0-90 days,0.7512650948547147,0.9381309469623659,50,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-cb5333,0.5598943506351051,0.5598943506351051,0.8063070173971041,0.9147546241141292,0.9624830284903942,0-90 days,0.8063070173971041,0.9624830284903942,56,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-cb6cc6,0.5003889403080557,0.5003889403080557,0.7503887890334925,0.8752914783780337,0.9376942433598336,0-90 days,0.7503887890334925,0.9376942433598336,50,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-cbbe12,0.47461632222682204,0.47461632222682204,0.7239719911295295,0.8549793895312248,0.9238085383190034,0-90 days,0.7239719911295295,0.9238085383190034,47,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-cbd1a3,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-cc102e,0.5693434208710021,0.5693434208710021,0.8145349108529092,0.9201282391600593,0.9656027007076616,0-90 days,0.8145349108529092,0.9656027007076616,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-cc1d8d,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-cc8c8f,0.5651378804807219,0.5651378804807219,0.810894937007201,0.9177653714951248,0.9642392751504896,0-90 days,0.810894937007201,0.9642392751504896,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-cc98bc,0.5025900734956814,0.5025900734956814,0.7525833650149684,0.8769325097761496,0.9387850087326837,0-90 days,0.7525833650149684,0.9387850087326837,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ccabf0,0.5339539132665806,0.5339539132665806,0.7828010450404661,0.898775276998521,0.9528246139644864,0-90 days,0.7828010450404661,0.9528246139644864,53,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ccb686,0.5718100030011367,0.5718100030011367,0.8166533264701135,0.9214927884114863,0.9663839973055252,0-90 days,0.8166533264701135,0.9663839973055252,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ccc747,0.5499555986997152,0.5499555986997152,0.7974600368582683,0.9088480235484976,0.958977563330546,0-90 days,0.7974600368582683,0.958977563330546,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-cd458b,0.5608985535252007,0.5608985535252007,0.807189919703739,0.9153368148469896,0.9628242729361494,0-90 days,0.807189919703739,0.9628242729361494,56,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-cdf020,0.5157530759273847,0.5157530759273847,0.7655049165262108,0.8864464771176664,0.9450120558266206,0-90 days,0.7655049165262108,0.9450120558266206,52,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-ce550d,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
