account_id,subscription_id,start_date,end_date,end_date_inferred,next_start_date,subscription_seq,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,is_trial,auto_renew_flag,upgrade_flag,downgrade_flag,subscription_cancel_flag
A-82d8a6,S-129cf4,2024-12-11,,2024-12-12,2024-12-12,2,Pro,16,784,9408,monthly,False,True,True,False,False
A-82d8a6,S-77ca30,2024-12-12,,2024-12-13,2024-12-13,3,Pro,37,1813,21756,monthly,False,True,True,False,False
A-82d8a6,S-16e21f,2024-12-13,,2024-12-13,2024-12-13,4,Enterprise,27,5373,64476,annual,False,False,False,False,False
A-82d8a6,S-f7cde3,2024-12-13,,2024-12-14,2024-12-14,5,Pro,42,2058,24696,annual,False,False,False,False,False
A-82d8a6,S-038f6f,2024-12-14,2024-12-29,2024-12-29,2024-12-16,6,Enterprise,10,0,0,monthly,True,True,True,False,True
A-82d8a6,S-6d3f0b,2024-12-16,,2024-12-17,2024-12-17,7,Basic,36,684,8208,annual,False,True,False,False,False
A-82d8a6,S-feea3a,2024-12-17,2024-12-22,2024-12-22,2024-12-18,8,Basic,5,95,1140,monthly,False,True,False,True,True
A-82d8a6,S-a7ad50,2024-12-18,,2024-12-22,2024-12-22,9,Basic,18,342,4104,monthly,False,True,False,False,False
A-82d8a6,S-44fba6,2024-12-22,,2024-12-22,2024-12-22,10,Enterprise,7,0,0,annual,True,True,False,False,False
A-82d8a6,S-fb285f,2024-12-22,,2024-12-22,2024-12-22,11,Basic,32,608,7296,annual,False,True,False,False,False
A-82d8a6,S-8442d1,2024-12-22,2024-12-24,2024-12-24,2024-12-27,12,Enterprise,21,0,0,monthly,True,True,False,False,True
A-82d8a6,S-c15f06,2024-12-27,,2024-12-28,2024-12-28,13,Pro,33,1617,19404,monthly,False,True,True,True,False
A-82d8a6,S-51b668,2024-12-28,,2024-12-29,2024-12-29,14,Basic,30,570,6840,monthly,False,True,False,False,False
A-82d8a6,S-2f11bb,2024-12-29,,2024-12-29,2024-12-29,15,Pro,5,245,2940,annual,False,True,False,False,False
A-82d8a6,S-c3b622,2024-12-29,,2024-12-31,2024-12-31,16,Pro,5,0,0,annual,True,True,True,False,False
A-82d8a6,S-9d7c19,2024-12-31,2024-12-31,2024-12-31,,17,Pro,5,245,2940,annual,False,True,False,False,True
A-832ec2,S-e76e80,2024-01-02,,2024-02-02,2024-02-02,1,Basic,25,0,0,monthly,True,True,False,False,False
A-832ec2,S-396546,2024-02-02,,2024-03-04,2024-03-04,2,Enterprise,19,3781,45372,monthly,False,False,False,False,False
A-832ec2,S-5cda31,2024-03-04,,2024-04-07,2024-04-07,3,Basic,5,95,1140,annual,False,False,False,False,False
A-832ec2,S-1a2f35,2024-04-07,,2024-05-26,2024-05-26,4,Basic,12,228,2736,monthly,False,False,False,False,False
A-832ec2,S-96bb5c,2024-05-26,,2024-07-25,2024-07-25,5,Basic,12,228,2736,monthly,False,False,True,False,False
A-832ec2,S-d638c7,2024-07-25,,2024-09-04,2024-09-04,6,Basic,31,589,7068,annual,False,True,True,False,False
A-832ec2,S-5e5ff0,2024-09-04,,2024-11-27,2024-11-27,7,Pro,6,0,0,annual,True,True,False,False,False
A-832ec2,S-460deb,2024-11-27,,,,8,Enterprise,22,4378,52536,annual,False,False,True,False,False
A-84ebe4,S-1cb993,2023-05-10,,2023-06-22,2023-06-22,1,Basic,18,342,4104,annual,False,True,False,False,False
A-84ebe4,S-7f0419,2023-06-22,,2023-08-12,2023-08-12,2,Enterprise,18,3582,42984,annual,False,True,False,False,False
A-84ebe4,S-6717d6,2023-08-12,,2024-01-25,2024-01-25,3,Enterprise,21,4179,50148,annual,False,False,False,False,False
A-84ebe4,S-639d60,2024-01-25,,2024-02-14,2024-02-14,4,Enterprise,18,0,0,annual,True,True,False,False,False
A-84ebe4,S-e3a257,2024-02-14,,2024-03-19,2024-03-19,5,Pro,18,882,10584,annual,False,True,False,False,False
A-84ebe4,S-8738af,2024-03-19,,2024-04-15,2024-04-15,6,Pro,34,1666,19992,monthly,False,True,False,False,False
A-84ebe4,S-2e78ce,2024-04-15,2024-10-22,2024-10-22,2024-04-19,7,Basic,18,342,4104,monthly,False,True,False,False,True
A-84ebe4,S-1170cb,2024-04-19,,2024-06-29,2024-06-29,8,Pro,18,882,10584,annual,False,True,False,False,False
A-84ebe4,S-c2fd82,2024-06-29,2024-11-06,2024-11-06,2024-08-07,9,Enterprise,82,0,0,monthly,True,True,False,False,True
A-84ebe4,S-a583df,2024-08-07,,2024-11-18,2024-11-18,10,Enterprise,45,8955,107460,annual,False,True,False,False,False
A-84ebe4,S-6bb2c5,2024-11-18,,,,11,Enterprise,36,7164,85968,monthly,False,True,False,False,False
A-854864,S-6d4050,2024-12-09,,2024-12-15,2024-12-15,1,Enterprise,20,3980,47760,monthly,False,True,False,False,False
A-854864,S-6c625e,2024-12-15,,2024-12-24,2024-12-24,2,Pro,91,4459,53508,monthly,False,False,False,False,False
A-854864,S-3d6100,2024-12-24,,2024-12-25,2024-12-25,3,Pro,20,980,11760,annual,False,True,False,False,False
A-854864,S-b32512,2024-12-25,,2024-12-27,2024-12-27,4,Enterprise,20,3980,47760,monthly,False,True,False,False,False
A-854864,S-bbafad,2024-12-27,2024-12-30,2024-12-30,2024-12-31,5,Basic,20,380,4560,annual,False,True,False,False,True
A-854864,S-676254,2024-12-31,,,,6,Pro,20,980,11760,annual,False,True,False,False,False
A-855a48,S-72cf21,2024-01-30,,2024-02-27,2024-02-27,1,Enterprise,40,7960,95520,annual,False,False,False,True,False
A-855a48,S-3f2b4c,2024-02-27,,2024-03-02,2024-03-02,2,Pro,31,1519,18228,annual,False,True,False,False,False
A-855a48,S-104ed3,2024-03-02,,2024-03-17,2024-03-17,3,Basic,14,266,3192,annual,False,True,False,False,False
A-855a48,S-a8f236,2024-03-17,,2024-05-08,2024-05-08,4,Enterprise,14,2786,33432,monthly,False,False,False,False,False
A-855a48,S-6c969d,2024-05-08,,2024-05-29,2024-05-29,5,Basic,14,266,3192,monthly,False,False,False,False,False
A-855a48,S-918151,2024-05-29,,2024-06-06,2024-06-06,6,Enterprise,27,5373,64476,annual,False,False,False,False,False
A-855a48,S-11b2c6,2024-06-06,,2024-07-30,2024-07-30,7,Basic,14,266,3192,monthly,False,False,False,False,False
A-855a48,S-c1316c,2024-07-30,,,,8,Enterprise,60,11940,143280,annual,False,True,False,False,False
A-856b1e,S-c455ec,2023-11-02,,2023-12-17,2023-12-17,1,Pro,19,931,11172,monthly,False,True,False,False,False
A-856b1e,S-56c529,2023-12-17,,2023-12-30,2023-12-30,2,Pro,30,1470,17640,monthly,False,True,False,False,False
A-856b1e,S-e3c3c8,2023-12-30,,2024-01-13,2024-01-13,3,Pro,25,1225,14700,monthly,False,False,True,False,False
A-856b1e,S-7791c3,2024-01-13,,2024-02-03,2024-02-03,4,Pro,19,931,11172,monthly,False,True,False,False,False
A-856b1e,S-c1c6ca,2024-02-03,,2024-10-17,2024-10-17,5,Pro,36,1764,21168,monthly,False,True,False,False,False
A-856b1e,S-7f5316,2024-10-17,,,,6,Basic,19,0,0,monthly,True,True,False,False,False
A-86902e,S-13939b,2023-07-21,2024-08-03,2024-08-03,2023-07-30,1,Pro,34,0,0,monthly,True,True,False,False,True
A-86902e,S-94fc5d,2023-07-30,,2023-11-24,2023-11-24,2,Basic,34,0,0,monthly,True,True,False,False,False
A-86902e,S-c317f9,2023-11-24,,2023-12-26,2023-12-26,3,Basic,34,646,7752,annual,False,True,False,False,False
A-86902e,S-e60430,2023-12-26,,2023-12-28,2023-12-28,4,Enterprise,61,12139,145668,annual,False,False,True,False,False
A-86902e,S-a245f6,2023-12-28,,2024-04-12,2024-04-12,5,Basic,34,646,7752,monthly,False,True,False,False,False
A-86902e,S-52b9a9,2024-04-12,,2024-05-05,2024-05-05,6,Enterprise,34,6766,81192,annual,False,True,True,False,False
A-86902e,S-e7b281,2024-05-05,,2024-06-22,2024-06-22,7,Pro,34,1666,19992,monthly,False,True,False,False,False
A-86902e,S-f110db,2024-06-22,,2024-11-30,2024-11-30,8,Enterprise,34,6766,81192,monthly,False,True,False,False,False
A-86902e,S-117d65,2024-11-30,,2024-12-11,2024-12-11,9,Basic,34,646,7752,annual,False,True,False,False,False
A-86902e,S-b83d8d,2024-12-11,,,,10,Enterprise,34,6766,81192,annual,False,True,False,False,False
A-86cdb4,S-4056f6,2024-10-06,,2024-10-10,2024-10-10,1,Pro,2,98,1176,annual,False,True,False,False,False
A-86cdb4,S-33e40e,2024-10-10,2024-12-29,2024-12-29,2024-10-13,2,Enterprise,2,398,4776,annual,False,True,False,False,True
A-86cdb4,S-f180b5,2024-10-13,,2024-10-23,2024-10-23,3,Basic,17,323,3876,monthly,False,True,False,False,False
A-86cdb4,S-6f0169,2024-10-23,2024-11-06,2024-11-06,2024-11-01,4,Pro,3,147,1764,monthly,False,True,False,False,True
A-86cdb4,S-834a48,2024-11-01,,2024-11-23,2024-11-23,5,Basic,4,0,0,monthly,True,True,False,False,False
A-86cdb4,S-af6974,2024-11-23,,2024-12-14,2024-12-14,6,Pro,18,882,10584,annual,False,True,False,False,False
A-86cdb4,S-31428b,2024-12-14,,2024-12-19,2024-12-19,7,Basic,52,988,11856,annual,False,True,False,False,False
A-86cdb4,S-95c2e3,2024-12-19,,2024-12-31,2024-12-31,8,Pro,8,392,4704,monthly,False,True,False,False,False
A-86cdb4,S-684751,2024-12-31,,,,9,Basic,17,323,3876,monthly,False,True,False,False,False
A-86fc1d,S-0ec1d3,2024-08-08,,2024-08-16,2024-08-16,1,Pro,56,2744,32928,annual,False,True,False,False,False
A-86fc1d,S-a4a6c9,2024-08-16,,2024-10-14,2024-10-14,2,Enterprise,28,5572,66864,monthly,False,True,True,False,False
A-86fc1d,S-ac4799,2024-10-14,2024-10-20,2024-10-20,2024-10-16,3,Enterprise,26,0,0,monthly,True,True,True,False,True
A-86fc1d,S-afc4cb,2024-10-16,,2024-10-16,2024-10-16,4,Basic,26,494,5928,monthly,False,True,False,False,False
A-86fc1d,S-aa751f,2024-10-16,,2024-10-28,2024-10-28,5,Basic,37,703,8436,monthly,False,True,False,False,False
A-86fc1d,S-4df118,2024-10-28,2024-11-02,2024-11-02,2024-11-05,6,Basic,26,494,5928,monthly,False,True,True,False,True
A-86fc1d,S-807f28,2024-11-05,,2024-11-08,2024-11-08,7,Enterprise,26,5174,62088,monthly,False,False,False,False,False
A-86fc1d,S-188518,2024-11-08,,2024-12-31,2024-12-31,8,Enterprise,26,0,0,monthly,True,True,False,False,False
A-86fc1d,S-1a3627,2024-12-31,,,,9,Basic,26,0,0,monthly,True,True,False,False,False
A-87aa7b,S-58239c,2024-05-22,,2024-05-25,2024-05-25,1,Pro,24,1176,14112,monthly,False,True,False,False,False
A-87aa7b,S-37f480,2024-05-25,,2024-06-02,2024-06-02,2,Pro,27,1323,15876,annual,False,False,False,False,False
A-87aa7b,S-b9c635,2024-06-02,,2024-06-05,2024-06-05,3,Pro,24,1176,14112,monthly,False,True,False,True,False
A-87aa7b,S-0fb7bb,2024-06-05,,2024-06-17,2024-06-17,4,Pro,24,1176,14112,annual,False,False,False,True,False
A-87aa7b,S-276d44,2024-06-17,,2024-07-18,2024-07-18,5,Pro,24,1176,14112,monthly,False,True,False,False,False
A-87aa7b,S-6cff7d,2024-07-18,,2024-07-22,2024-07-22,6,Basic,56,1064,12768,monthly,False,True,False,False,False
A-87aa7b,S-3fb251,2024-07-22,,2024-08-10,2024-08-10,7,Enterprise,50,0,0,monthly,True,False,True,False,False
A-87aa7b,S-c7f25a,2024-08-10,,2024-08-23,2024-08-23,8,Basic,25,475,5700,monthly,False,True,True,False,False
A-87aa7b,S-eadebb,2024-08-23,,2024-08-29,2024-08-29,9,Pro,24,1176,14112,annual,False,True,False,False,False
A-87aa7b,S-561e21,2024-08-29,,2024-09-24,2024-09-24,10,Pro,24,0,0,annual,True,True,True,False,False
A-87aa7b,S-7925f0,2024-09-24,,2024-10-15,2024-10-15,11,Enterprise,24,4776,57312,monthly,False,True,False,False,False
A-87aa7b,S-344c0d,2024-10-15,,2024-11-19,2024-11-19,12,Enterprise,24,4776,57312,annual,False,True,False,False,False
A-87aa7b,S-ccc10f,2024-11-19,,2024-11-19,2024-11-19,13,Basic,24,456,5472,annual,False,True,False,False,False
A-87aa7b,S-5b58b1,2024-11-19,,2024-11-23,2024-11-23,14,Pro,24,1176,14112,annual,False,True,False,False,False
A-87aa7b,S-09ada1,2024-11-23,,2024-12-23,2024-12-23,15,Basic,24,456,5472,annual,False,True,False,False,False
A-87aa7b,S-09076d,2024-12-23,,,,16,Pro,51,2499,29988,monthly,False,True,True,False,False
A-883b7d,S-3e453b,2024-04-21,,2024-04-24,2024-04-24,1,Pro,17,833,9996,annual,False,False,False,False,False
A-883b7d,S-9c0df6,2024-04-24,2024-09-07,2024-09-07,2024-04-26,2,Pro,41,2009,24108,monthly,False,True,False,False,True
A-883b7d,S-0206eb,2024-04-26,,2024-05-01,2024-05-01,3,Basic,31,589,7068,monthly,False,True,False,False,False
A-883b7d,S-505db5,2024-05-01,,2024-05-12,2024-05-12,4,Pro,53,2597,31164,monthly,False,True,False,False,False
A-883b7d,S-635570,2024-05-12,,2024-05-29,2024-05-29,5,Enterprise,50,0,0,annual,True,False,False,False,False
A-883b7d,S-9122a4,2024-05-29,,2024-08-03,2024-08-03,6,Enterprise,25,4975,59700,monthly,False,True,False,False,False
A-883b7d,S-05aaef,2024-08-03,,2024-08-10,2024-08-10,7,Pro,22,0,0,annual,True,True,False,False,False
A-883b7d,S-a70baa,2024-08-10,,2024-08-16,2024-08-16,8,Enterprise,17,3383,40596,annual,False,True,False,False,False
A-883b7d,S-4e3e04,2024-08-16,,2024-08-17,2024-08-17,9,Enterprise,17,3383,40596,annual,False,False,False,False,False
A-883b7d,S-466093,2024-08-17,,2024-08-19,2024-08-19,10,Basic,78,1482,17784,annual,False,True,False,False,False
A-883b7d,S-472fda,2024-08-19,,2024-08-22,2024-08-22,11,Pro,27,1323,15876,annual,False,True,False,False,False
A-883b7d,S-8bb388,2024-08-22,,,,12,Enterprise,50,9950,119400,annual,False,True,False,False,False
A-88c6ca,S-c2b710,2024-11-01,,2024-11-19,2024-11-19,1,Enterprise,5,995,11940,monthly,False,True,False,False,False
A-88c6ca,S-07f282,2024-11-19,,2024-11-22,2024-11-22,2,Enterprise,5,995,11940,monthly,False,True,False,False,False
A-88c6ca,S-76c7da,2024-11-22,,2024-12-02,2024-12-02,3,Enterprise,11,0,0,annual,True,True,False,False,False
A-88c6ca,S-786ead,2024-12-02,,2024-12-03,2024-12-03,4,Pro,8,392,4704,monthly,False,True,False,False,False
A-88c6ca,S-eae773,2024-12-03,,2024-12-18,2024-12-18,5,Pro,11,539,6468,monthly,False,True,False,False,False
A-88c6ca,S-f89d8c,2024-12-18,,2024-12-23,2024-12-23,6,Pro,49,2401,28812,monthly,False,True,False,False,False
A-88c6ca,S-866608,2024-12-23,,,,7,Pro,23,1127,13524,annual,False,True,False,False,False
A-89ee83,S-d8165b,2024-10-18,,2024-10-25,2024-10-25,1,Basic,38,722,8664,annual,False,True,False,False,False
A-89ee83,S-a82639,2024-10-25,,2024-10-29,2024-10-29,2,Enterprise,40,7960,95520,monthly,False,True,False,False,False
A-89ee83,S-13c8b6,2024-10-29,,2024-11-22,2024-11-22,3,Basic,27,513,6156,monthly,False,True,False,False,False
A-89ee83,S-ae4bb3,2024-11-22,,2024-11-23,2024-11-23,4,Pro,74,3626,43512,annual,False,True,True,False,False
A-89ee83,S-ceffe9,2024-11-23,,2024-11-29,2024-11-29,5,Enterprise,2,398,4776,monthly,False,True,False,False,False
A-89ee83,S-28eeec,2024-11-29,,2024-12-20,2024-12-20,6,Pro,2,98,1176,annual,False,True,True,False,False
A-89ee83,S-d61475,2024-12-20,,2024-12-20,2024-12-20,7,Basic,3,57,684,monthly,False,True,True,False,False
A-89ee83,S-7e7a73,2024-12-20,,2024-12-21,2024-12-21,8,Enterprise,16,3184,38208,monthly,False,True,False,False,False
A-89ee83,S-9e450b,2024-12-21,2024-12-31,2024-12-31,2024-12-26,9,Enterprise,23,4577,54924,monthly,False,True,False,False,True
A-89ee83,S-f5f5b3,2024-12-26,2024-12-29,2024-12-29,2024-12-27,10,Basic,10,190,2280,annual,False,True,False,False,True
A-89ee83,S-bf304b,2024-12-27,,,,11,Enterprise,18,3582,42984,monthly,False,True,False,False,False
A-8adedc,S-70d15d,2024-02-22,2024-03-09,2024-03-09,2024-03-16,1,Enterprise,57,11343,136116,monthly,False,True,False,False,True
A-8adedc,S-d8441d,2024-03-16,,2024-03-21,2024-03-21,2,Basic,4,76,912,annual,False,True,False,False,False
A-8adedc,S-871e83,2024-03-21,,2024-04-02,2024-04-02,3,Enterprise,14,2786,33432,annual,False,True,False,False,False
A-8adedc,S-86c28f,2024-04-02,,2024-04-24,2024-04-24,4,Pro,79,3871,46452,annual,False,True,False,False,False
A-8adedc,S-dbc1ca,2024-04-24,,2024-05-18,2024-05-18,5,Enterprise,14,2786,33432,annual,False,True,False,False,False
A-8adedc,S-e98bfd,2024-05-18,,2024-05-23,2024-05-23,6,Basic,4,76,912,annual,False,True,False,False,False
A-8adedc,S-94cf13,2024-05-23,,2024-05-23,2024-05-23,7,Basic,5,95,1140,annual,False,True,False,False,False
A-8adedc,S-acb7af,2024-05-23,,2024-05-24,2024-05-24,8,Enterprise,4,0,0,annual,True,True,False,False,False
A-8adedc,S-f36088,2024-05-24,,2024-06-08,2024-06-08,9,Enterprise,43,0,0,annual,True,True,False,False,False
A-8adedc,S-448b6d,2024-06-08,,2024-07-17,2024-07-17,10,Basic,19,361,4332,monthly,False,False,False,False,False
A-8adedc,S-09251c,2024-07-17,2024-10-30,2024-10-30,2024-07-21,11,Enterprise,16,3184,38208,monthly,False,True,False,False,True
A-8adedc,S-4f9730,2024-07-21,,2024-08-21,2024-08-21,12,Enterprise,25,0,0,monthly,True,True,False,False,False
A-8adedc,S-0e8b21,2024-08-21,,2024-09-07,2024-09-07,13,Basic,22,418,5016,monthly,False,True,False,False,False
A-8adedc,S-26deeb,2024-09-07,,,,14,Pro,68,3332,39984,annual,False,True,False,False,False
A-8ae05d,S-a54fb2,2024-06-01,,2024-06-09,2024-06-09,1,Basic,86,1634,19608,annual,False,False,False,False,False
A-8ae05d,S-a1d3ad,2024-06-09,,2024-07-07,2024-07-07,2,Basic,86,0,0,monthly,True,True,False,False,False
A-8ae05d,S-be601b,2024-07-07,,2024-08-19,2024-08-19,3,Basic,86,1634,19608,monthly,False,True,False,False,False
A-8ae05d,S-55db9e,2024-08-19,,2024-11-27,2024-11-27,4,Basic,86,1634,19608,annual,False,False,False,False,False
A-8ae05d,S-f4b648,2024-11-27,2024-12-28,2024-12-28,2024-12-02,5,Enterprise,86,17114,205368,annual,False,True,False,False,True
A-8ae05d,S-f74e00,2024-12-02,,2024-12-13,2024-12-13,6,Pro,86,4214,50568,monthly,False,True,False,False,False
A-8ae05d,S-b8c3e6,2024-12-13,,,,7,Enterprise,86,0,0,monthly,True,True,False,False,False
A-8ae3fc,S-90e2d7,2024-07-17,,2024-08-06,2024-08-06,1,Basic,31,589,7068,annual,False,True,False,False,False
A-8ae3fc,S-9a3e85,2024-08-06,,2024-09-09,2024-09-09,2,Pro,21,1029,12348,annual,False,True,False,False,False
A-8ae3fc,S-7456c5,2024-09-09,,2024-09-17,2024-09-17,3,Basic,9,171,2052,monthly,False,True,False,False,False
A-8ae3fc,S-e505c1,2024-09-17,,2024-09-20,2024-09-20,4,Pro,34,1666,19992,annual,False,True,False,False,False
A-8ae3fc,S-89c03a,2024-09-20,,2024-10-12,2024-10-12,5,Pro,9,441,5292,monthly,False,True,False,False,False
A-8ae3fc,S-428e9a,2024-10-12,,2024-11-22,2024-11-22,6,Enterprise,88,0,0,monthly,True,True,False,False,False
A-8ae3fc,S-121b4d,2024-11-22,,2024-12-16,2024-12-16,7,Basic,9,171,2052,annual,False,True,False,False,False
A-8ae3fc,S-f20079,2024-12-16,,,,8,Basic,20,380,4560,monthly,False,True,False,False,False
A-8b0451,S-dc8c2f,2024-09-21,,2024-10-05,2024-10-05,1,Basic,41,779,9348,monthly,False,True,False,False,False
A-8b0451,S-c5cfb0,2024-10-05,,2024-10-05,2024-10-05,2,Basic,41,0,0,monthly,True,False,False,False,False
A-8b0451,S-a14d4b,2024-10-05,,2024-10-26,2024-10-26,3,Pro,43,2107,25284,annual,False,False,False,False,False
A-8b0451,S-57cd05,2024-10-26,,2024-11-10,2024-11-10,4,Basic,41,779,9348,annual,False,True,False,False,False
A-8b0451,S-e6c842,2024-11-10,,2024-11-18,2024-11-18,5,Basic,41,779,9348,annual,False,True,False,False,False
A-8b0451,S-670476,2024-11-18,2024-12-31,2024-12-31,2024-12-09,6,Enterprise,41,8159,97908,monthly,False,True,False,False,True
A-8b0451,S-19c44c,2024-12-09,,2024-12-10,2024-12-10,7,Basic,41,779,9348,monthly,False,True,False,False,False
A-8b0451,S-8ed77f,2024-12-10,,2024-12-21,2024-12-21,8,Pro,41,2009,24108,monthly,False,True,False,False,False
A-8b0451,S-55c61c,2024-12-21,,2024-12-22,2024-12-22,9,Enterprise,41,8159,97908,annual,False,True,False,False,False
A-8b0451,S-bf424e,2024-12-22,,,,10,Enterprise,41,8159,97908,annual,False,True,False,False,False
A-8b25f2,S-4cdee1,2024-02-19,,2024-03-23,2024-03-23,1,Enterprise,20,0,0,monthly,True,True,False,False,False
A-8b25f2,S-96e431,2024-03-23,,2024-05-02,2024-05-02,2,Pro,6,294,3528,annual,False,True,False,False,False
A-8b25f2,S-c881bc,2024-05-02,2024-07-19,2024-07-19,2024-05-03,3,Basic,10,190,2280,monthly,False,True,False,False,True
A-8b25f2,S-baba71,2024-05-03,,2024-05-22,2024-05-22,4,Enterprise,10,1990,23880,monthly,False,True,False,False,False
A-8b25f2,S-329db8,2024-05-22,,2024-07-30,2024-07-30,5,Pro,12,588,7056,monthly,False,True,False,False,False
A-8b25f2,S-5cba26,2024-07-30,,2024-09-10,2024-09-10,6,Basic,6,114,1368,monthly,False,True,False,False,False
A-8b25f2,S-81a509,2024-09-10,,2024-09-14,2024-09-14,7,Basic,11,209,2508,annual,False,True,True,False,False
A-8b25f2,S-8b721c,2024-09-14,,2024-09-30,2024-09-30,8,Enterprise,28,5572,66864,annual,False,True,False,False,False
A-8b25f2,S-b6f87e,2024-09-30,,2024-10-08,2024-10-08,9,Basic,10,190,2280,annual,False,True,False,False,False
A-8b25f2,S-3965a4,2024-10-08,2024-10-18,2024-10-18,2024-10-17,10,Basic,47,893,10716,annual,False,True,False,True,True
A-8b25f2,S-654529,2024-10-17,,2024-12-08,2024-12-08,11,Enterprise,6,0,0,annual,True,True,False,False,False
A-8b25f2,S-bf6d7b,2024-12-08,,2024-12-15,2024-12-15,12,Pro,29,1421,17052,annual,False,True,False,True,False
A-8b25f2,S-f5ce8e,2024-12-15,,,,13,Enterprise,13,2587,31044,monthly,False,True,False,False,False
A-8bde0c,S-daf6b3,2024-11-04,,2024-11-13,2024-11-13,1,Pro,12,588,7056,monthly,False,True,False,False,False
A-8bde0c,S-885bd4,2024-11-13,,2024-12-12,2024-12-12,2,Pro,12,588,7056,annual,False,True,False,False,False
A-8bde0c,S-2ee940,2024-12-12,,2024-12-13,2024-12-13,3,Enterprise,12,2388,28656,annual,False,True,False,False,False
A-8bde0c,S-ec41f7,2024-12-13,,2024-12-14,2024-12-14,4,Enterprise,19,3781,45372,monthly,False,True,True,False,False
A-8bde0c,S-9d505c,2024-12-14,,2024-12-14,2024-12-14,5,Basic,61,1159,13908,monthly,False,True,False,False,False
A-8bde0c,S-d43ad9,2024-12-14,,2024-12-15,2024-12-15,6,Pro,13,637,7644,annual,False,False,False,False,False
A-8bde0c,S-f6e14c,2024-12-15,,2024-12-15,2024-12-15,7,Enterprise,28,5572,66864,annual,False,True,False,False,False
A-8bde0c,S-129a62,2024-12-15,,2024-12-19,2024-12-19,8,Basic,34,0,0,monthly,True,False,False,False,False
A-8bde0c,S-b112eb,2024-12-19,,2024-12-19,2024-12-19,9,Basic,53,1007,12084,monthly,False,True,False,False,False
A-8bde0c,S-13a013,2024-12-19,,2024-12-19,2024-12-19,10,Basic,23,437,5244,annual,False,True,False,False,False
A-8bde0c,S-4fe9b6,2024-12-19,2024-12-30,2024-12-30,2024-12-20,11,Pro,25,1225,14700,annual,False,True,False,False,True
A-8bde0c,S-ff9bde,2024-12-20,2024-12-22,2024-12-22,2024-12-21,12,Pro,12,588,7056,monthly,False,True,False,False,True
A-8bde0c,S-dda681,2024-12-21,,2024-12-23,2024-12-23,13,Pro,12,588,7056,monthly,False,False,False,False,False
A-8bde0c,S-cfd4a3,2024-12-23,,2024-12-23,2024-12-23,14,Pro,93,4557,54684,annual,False,True,False,False,False
A-8bde0c,S-4c6ee1,2024-12-23,,2024-12-24,2024-12-24,15,Pro,15,735,8820,annual,False,True,False,False,False
A-8bde0c,S-a61006,2024-12-24,,2024-12-26,2024-12-26,16,Enterprise,12,2388,28656,monthly,False,True,True,False,False
A-8bde0c,S-859ee0,2024-12-26,,2024-12-28,2024-12-28,17,Enterprise,28,5572,66864,monthly,False,True,False,False,False
A-8bde0c,S-937207,2024-12-28,,,,18,Enterprise,12,2388,28656,monthly,False,True,False,False,False
A-8e47ca,S-16dfaf,2024-02-27,,2024-03-05,2024-03-05,1,Pro,19,931,11172,annual,False,True,False,False,False
A-8e47ca,S-9871f4,2024-03-05,,2024-03-28,2024-03-28,2,Basic,19,361,4332,monthly,False,True,False,False,False
A-8e47ca,S-d53c0a,2024-03-28,,2024-04-26,2024-04-26,3,Enterprise,19,3781,45372,annual,False,False,True,False,False
A-8e47ca,S-ec242e,2024-04-26,,2024-04-29,2024-04-29,4,Enterprise,31,6169,74028,monthly,False,True,False,False,False
A-8e47ca,S-0459a1,2024-04-29,,2024-05-20,2024-05-20,5,Enterprise,19,3781,45372,monthly,False,False,False,False,False
A-8e47ca,S-8fb49f,2024-05-20,,2024-07-21,2024-07-21,6,Enterprise,20,3980,47760,monthly,False,True,False,False,False
A-8e47ca,S-440dde,2024-07-21,,2024-08-23,2024-08-23,7,Basic,19,361,4332,annual,False,True,False,False,False
A-8e47ca,S-af5ec3,2024-08-23,,2024-11-03,2024-11-03,8,Enterprise,19,3781,45372,monthly,False,True,False,False,False
A-8e47ca,S-93dc0e,2024-11-03,2024-12-09,2024-12-09,,9,Enterprise,25,4975,59700,monthly,False,True,False,False,True
A-8ed5dd,S-911b0a,2023-08-08,,2023-11-09,2023-11-09,1,Pro,5,245,2940,annual,False,True,False,False,False
A-8ed5dd,S-98ac99,2023-11-09,,2023-11-13,2023-11-13,2,Basic,5,95,1140,annual,False,True,True,False,False
A-8ed5dd,S-6f398a,2023-11-13,,2023-12-09,2023-12-09,3,Pro,5,245,2940,annual,False,True,False,False,False
A-8ed5dd,S-444f22,2023-12-09,,2024-01-31,2024-01-31,4,Pro,46,2254,27048,monthly,False,True,True,False,False
A-8ed5dd,S-cdc347,2024-01-31,,2024-02-18,2024-02-18,5,Enterprise,5,995,11940,monthly,False,True,False,False,False
A-8ed5dd,S-9093cf,2024-02-18,,2024-03-27,2024-03-27,6,Enterprise,30,5970,71640,monthly,False,True,False,False,False
A-8ed5dd,S-97fab7,2024-03-27,2024-10-08,2024-10-08,2024-04-25,7,Basic,5,95,1140,annual,False,False,False,False,True
A-8ed5dd,S-fbee8e,2024-04-25,,2024-08-21,2024-08-21,8,Enterprise,5,995,11940,annual,False,True,True,False,False
A-8ed5dd,S-810c27,2024-08-21,,2024-09-07,2024-09-07,9,Basic,5,95,1140,annual,False,True,False,False,False
